cve_munedo,Periodo,confirmados,negativos,sospechoso,defuncion,activos,Activos_periodo,Muerte_acumuladas,Confirmados_acumulados
20014,202006,22,7,0,8,0,9,8,25
20014,202007,31,14,1,4,0,8,12,56
20014,202008,6,6,1,2,1,2,14,62
20015,202008,2,0,0,0,1,1,0,2
20016,202005,1,0,0,1,0,0,1,1
20017,202007,1,0,0,0,0,0,0,1
20019,202006,0,1,0,0,0,0,0,0
20020,202004,0,1,0,0,0,0,0,0
20020,202006,4,4,0,0,0,2,0,4
20020,202007,1,0,0,0,0,0,0,5
20020,202008,0,1,0,0,0,0,0,5
20021,202002,0,1,0,0,0,0,0,0
20021,202003,0,1,0,0,0,0,0,0
20021,202004,0,1,0,0,0,0,0,0
20021,202005,0,2,0,0,0,0,0,0
20021,202006,27,0,1,4,0,7,4,27
20021,202007,17,12,2,1,0,1,5,44
20021,202008,3,10,0,0,0,0,5,47
20023,202003,0,4,0,0,0,0,0,0
20023,202004,2,4,0,0,0,2,0,2
20023,202005,14,7,0,1,0,5,1,16
20023,202006,35,10,1,2,0,11,3,51
20023,202007,42,11,0,3,0,13,6,93
20023,202008,25,15,0,0,5,13,6,118
20023,202009,1,0,2,0,1,1,6,119
20024,202003,0,1,0,0,0,0,0,0
20024,202007,2,0,0,2,0,0,2,2
20025,202004,1,0,0,0,0,1,0,1
20025,202006,5,1,0,1,0,2,1,6
20025,202007,1,0,0,1,0,0,2,7
20026,202003,0,1,0,0,0,0,0,0
20026,202004,1,2,0,0,0,0,0,1
20026,202005,3,17,0,1,0,0,1,4
20026,202006,2,0,0,0,0,0,1,6
20026,202007,1,6,0,0,0,1,1,7
20026,202008,6,7,0,0,1,1,1,13
20027,202005,1,0,0,0,0,1,0,1
20027,202006,1,0,0,0,0,0,0,2
20027,202007,0,1,0,0,0,0,0,2
20028,202005,2,0,0,0,0,2,0,2
20028,202006,20,1,0,0,0,9,0,22
20028,202007,69,2,0,2,0,24,2,91
20028,202008,10,3,0,1,1,2,3,101
20028,202009,0,1,0,0,0,0,3,101
20029,202003,0,1,0,0,0,0,0,0
20030,202006,7,1,0,2,0,1,2,7
20030,202007,7,5,1,1,0,0,3,14
20030,202008,7,2,0,2,0,0,5,21
20030,202009,0,0,1,0,0,0,5,21
20031,202004,0,1,0,0,0,0,0,0
20031,202005,5,5,1,0,0,0,0,5
20031,202006,5,1,0,1,0,3,1,10
20031,202007,1,0,1,1,0,0,2,11
20031,202008,4,36,2,0,0,0,2,15
20033,202004,1,0,0,0,0,0,0,1
20033,202005,0,1,0,0,0,0,0,1
20033,202006,13,2,0,3,0,3,3,14
20033,202008,2,0,1,0,0,1,3,16
20035,202007,1,0,0,0,0,0,0,1
20036,202005,0,2,0,0,0,0,0,0
20036,202006,2,0,0,0,0,2,0,2
20036,202008,0,1,0,0,0,0,0,2
20037,202004,1,1,0,0,0,0,0,1
20037,202007,1,0,0,0,0,1,0,2
20037,202008,0,1,0,0,0,0,0,2
20039,202001,0,2,0,0,0,0,0,0
20039,202002,0,1,0,0,0,0,0,0
20039,202003,0,4,0,0,0,0,0,0
20039,202004,7,18,0,2,0,5,2,7
20039,202005,28,82,1,6,0,10,8,35
20039,202006,104,50,3,7,0,42,15,139
20039,202007,195,86,9,13,0,73,28,334
20039,202008,114,94,28,7,24,43,35,448
20039,202009,1,0,14,0,1,1,35,449
20041,202005,6,2,2,1,0,1,1,6
20041,202006,5,5,8,0,0,3,1,11
20041,202007,16,2,7,3,0,5,4,27
20041,202008,2,6,1,0,1,2,4,29
20041,202009,0,0,1,0,0,0,4,29
20042,202004,0,1,0,0,0,0,0,0
20042,202005,2,2,0,1,0,2,1,2
20042,202006,1,1,1,0,0,0,1,3
20042,202008,1,3,1,0,0,0,1,4
20042,202009,0,1,0,0,0,0,1,4
20043,202003,1,2,0,0,0,1,0,1
20043,202004,7,9,0,5,0,4,5,8
20043,202005,6,9,0,3,0,2,8,14
20043,202006,65,24,1,11,0,31,19,79
20043,202007,108,46,9,27,0,31,46,187
20043,202008,60,27,8,7,2,4,53,247
20043,202009,0,0,3,0,0,0,53,247
20044,202003,1,1,0,0,0,0,0,1
20044,202004,1,1,0,0,0,1,0,2
20044,202005,6,5,0,0,0,3,0,8
20044,202006,21,15,3,4,0,8,4,29
20044,202007,34,6,5,3,0,7,7,63
20044,202008,8,7,0,0,1,1,7,71
20045,202003,3,2,0,0,0,3,0,3
20045,202004,3,2,0,0,0,0,0,6
20045,202005,7,6,0,0,0,4,0,13
20045,202006,21,3,0,3,0,5,3,34
20045,202007,21,6,0,0,0,6,3,55
20045,202008,14,10,3,0,1,3,3,69
20045,202009,1,2,0,0,1,1,3,70
20046,202005,1,0,0,1,0,1,1,1
20046,202008,0,1,0,0,0,0,1,1
20049,202005,1,0,0,0,0,1,0,1
20049,202007,3,0,0,0,0,0,0,4
20049,202008,1,0,0,0,0,0,0,5
20051,202005,0,1,0,0,0,0,0,0
20051,202006,2,0,0,2,0,0,2,2
20051,202007,1,0,0,1,0,0,3,3
20052,202005,1,0,0,0,0,1,0,1
20052,202006,3,0,0,1,0,3,1,4
20052,202007,4,0,0,0,0,0,1,8
20052,202008,0,1,0,0,0,0,1,8
20054,202006,1,1,0,0,0,1,0,1
20055,202004,0,1,0,0,0,0,0,0
20055,202007,0,0,1,0,0,0,0,0
20055,202008,1,0,0,0,0,0,0,1
20056,202006,0,1,0,0,0,0,0,0
20056,202007,1,0,0,0,0,0,0,1
20057,202004,0,2,0,0,0,0,0,0
20057,202005,7,8,0,0,0,1,0,7
20057,202006,23,12,1,3,0,12,3,30
20057,202007,53,22,0,9,0,19,12,83
20057,202008,9,15,9,1,0,0,13,92
20057,202009,0,0,1,0,0,0,13,92
20058,202006,1,0,0,0,0,0,0,1
20059,202005,13,3,0,5,0,7,5,13
20059,202006,38,12,0,5,0,13,10,51
20059,202007,80,34,5,3,0,30,13,131
20059,202008,34,14,1,0,5,6,13,165
20060,202005,0,1,0,0,0,0,0,0
20061,202006,1,0,0,0,0,1,0,1
20061,202008,3,0,0,0,1,1,0,4
20063,202001,0,0,1,0,0,0,0,0
20063,202004,1,0,0,0,0,1,0,1
20063,202005,11,3,0,3,0,6,3,12
20063,202006,14,2,0,2,0,5,5,26
20063,202007,12,2,1,0,0,3,5,38
20063,202008,11,3,0,1,2,2,6,49
20064,202004,0,1,0,0,0,0,0,0
20064,202005,1,4,0,0,0,1,0,1
20064,202006,0,1,0,0,0,0,0,1
20064,202007,1,0,0,0,0,0,0,2
20064,202008,0,0,1,0,0,0,0,2
20065,202005,0,1,0,0,0,0,0,0
20065,202006,0,1,0,0,0,0,0,0
20067,202001,0,2,0,0,0,0,0,0
20067,202002,0,3,0,0,0,0,0,0
20067,202003,11,47,0,0,0,9,0,11
20067,202004,23,92,0,8,0,18,8,34
20067,202005,548,251,13,59,0,281,67,582
20067,202006,1207,322,27,98,0,343,165,1789
20067,202007,1187,257,18,39,0,383,204,2976
20067,202008,754,259,36,33,136,253,237,3730
20067,202009,5,3,39,1,4,4,238,3735
20068,202004,1,4,0,1,0,0,1,1
20068,202005,17,1,1,2,0,11,3,18
20068,202006,56,3,1,4,0,12,7,74
20068,202007,44,12,0,0,0,15,7,118
20068,202008,28,13,0,1,0,5,8,146
20068,202009,0,0,2,0,0,0,8,146
20069,202005,1,0,0,0,0,1,0,1
20070,202004,0,1,0,0,0,0,0,0
20070,202005,1,1,0,0,0,0,0,1
20070,202006,1,0,0,0,0,0,0,2
20070,202007,3,1,0,0,0,1,0,5
20070,202008,2,2,0,2,0,0,2,7
20071,202006,0,1,0,0,0,0,0,0
20071,202008,1,1,0,0,0,0,0,1
20072,202005,1,0,0,0,0,0,0,1
20072,202006,8,0,0,0,0,4,0,9
20072,202007,26,1,0,1,0,16,1,35
20072,202008,35,1,0,1,2,4,2,70
20073,202004,0,3,0,0,0,0,0,0
20073,202005,0,4,0,0,0,0,0,0
20073,202006,31,55,5,2,0,11,2,31
20073,202007,14,6,1,2,0,7,4,45
20073,202008,11,9,0,2,3,5,6,56
20073,202009,0,1,0,0,0,0,6,56
20075,202007,0,2,0,0,0,0,0,0
20075,202008,0,1,0,0,0,0,0,0
20076,202009,0,1,0,0,0,0,0,0
20077,202003,0,1,0,0,0,0,0,0
20077,202004,0,2,0,0,0,0,0,0
20077,202005,4,3,0,0,0,1,0,4
20077,202006,11,2,0,1,0,5,1,15
20077,202007,3,2,0,0,0,0,1,18
20077,202008,15,4,0,0,0,6,1,33
20077,202009,1,0,0,0,1,1,1,34
20078,202003,0,1,0,0,0,0,0,0
20078,202006,0,1,0,0,0,0,0,0
20079,202003,0,2,0,0,0,0,0,0
20079,202004,6,6,0,0,0,6,0,6
20079,202005,39,17,3,6,0,14,6,45
20079,202006,135,44,2,32,0,48,38,180
20079,202007,201,69,4,40,0,54,78,381
20079,202008,64,55,12,14,5,8,92,445
20079,202009,0,2,4,0,0,0,92,445
20080,202005,0,1,0,0,0,0,0,0
20080,202007,1,1,0,0,0,0,0,1
20082,202007,0,1,0,0,0,0,0,0
20082,202008,0,1,0,0,0,0,0,0
20083,202003,0,2,0,0,0,0,0,0
20083,202004,0,1,0,0,0,0,0,0
20083,202005,16,9,0,2,0,14,2,16
20083,202006,24,8,0,3,0,3,5,40
20083,202007,17,2,0,0,0,6,5,57
20083,202008,11,11,0,0,4,6,5,68
20083,202009,0,0,1,0,0,0,5,68
20084,202004,3,0,0,0,0,1,0,3
20084,202005,7,5,0,0,0,4,0,10
20084,202006,15,5,0,0,0,8,0,25
20084,202007,8,2,1,1,0,1,1,33
20084,202008,8,6,0,1,1,1,2,41
20084,202009,0,0,1,0,0,0,2,41
20085,202004,0,1,0,0,0,0,0,0
20085,202006,1,0,0,0,0,0,0,1
20085,202007,4,0,0,0,0,3,0,5
20085,202008,0,2,0,0,0,0,0,5
20086,202006,1,0,0,0,0,0,0,1
20087,202002,0,1,0,0,0,0,0,0
20087,202004,1,0,0,0,0,1,0,1
20087,202005,4,3,0,0,0,4,0,5
20087,202006,8,4,0,0,0,2,0,13
20087,202007,11,1,0,0,0,0,0,24
20087,202008,6,3,0,0,2,2,0,30
20089,202007,0,1,0,0,0,0,0,0
20090,202005,0,3,0,0,0,0,0,0
20090,202006,0,1,0,0,0,0,0,0
20090,202007,1,0,0,0,0,0,0,1
20091,202003,0,1,0,0,0,0,0,0
20091,202004,3,2,0,1,0,2,1,3
20091,202005,5,4,0,0,0,3,1,8
20091,202006,19,5,0,1,0,8,2,27
20091,202007,28,4,0,2,0,10,4,55
20091,202008,7,2,1,0,2,3,4,62
20092,202004,1,1,0,1,0,1,1,1
20092,202005,2,1,0,1,0,1,2,3
20092,202006,9,0,0,0,0,0,2,12
20092,202007,4,0,0,0,0,1,2,16
20092,202008,1,2,0,0,0,0,2,17
20094,202006,1,0,0,0,0,1,0,1
20095,202005,0,1,0,0,0,0,0,0
20095,202007,1,0,0,0,0,1,0,1
20097,202007,0,1,0,0,0,0,0,0
20098,202007,0,1,0,0,0,0,0,0
20102,202005,2,4,0,1,0,2,1,2
20102,202006,3,3,0,0,0,1,1,5
20102,202007,4,2,0,0,0,0,1,9
20102,202008,1,3,0,0,0,1,1,10
20103,202004,1,0,0,0,0,1,0,1
20103,202005,29,2,0,7,0,17,7,30
20103,202006,14,1,0,2,0,2,9,44
20103,202007,5,1,0,1,0,1,10,49
20103,202008,1,2,0,0,0,0,10,50
20104,202006,1,0,0,0,0,1,0,1
20105,202006,0,1,0,0,0,0,0,0
20105,202008,1,1,0,0,0,1,0,1
20107,202003,1,2,0,0,0,1,0,1
20107,202004,9,10,0,1,0,5,1,10
20107,202005,55,15,1,13,0,29,14,65
20107,202006,84,16,3,10,0,23,24,149
20107,202007,71,13,4,4,0,22,28,220
20107,202008,44,17,5,2,7,12,30,264
20107,202009,0,0,2,0,0,0,30,264
20108,202007,0,2,0,0,0,0,0,0
20108,202008,0,1,0,0,0,0,0,0
20109,202006,0,1,0,0,0,0,0,0
20109,202007,0,1,0,0,0,0,0,0
20110,202005,0,1,0,0,0,0,0,0
20111,202006,0,1,0,0,0,0,0,0
20112,202006,9,0,0,1,0,6,1,9
20112,202007,5,1,0,0,0,1,1,14
20113,202005,0,1,0,0,0,0,0,0
20115,202003,0,2,0,0,0,0,0,0
20115,202004,2,3,0,0,0,0,0,2
20115,202005,26,9,0,4,0,13,4,28
20115,202006,28,16,0,0,0,8,4,56
20115,202007,34,7,2,2,0,11,6,90
20115,202008,17,12,1,0,7,8,6,107
20115,202009,0,1,0,0,0,0,6,107
20116,202007,1,0,0,0,0,0,0,1
20116,202009,0,1,0,0,0,0,0,1
20117,202004,0,1,0,0,0,0,0,0
20117,202008,0,1,0,0,0,0,0,0
20118,202006,1,0,0,0,0,0,0,1
20118,202008,1,0,0,0,1,1,0,2
20121,202007,0,1,0,0,0,0,0,0
20123,202006,1,0,0,0,0,1,0,1
20123,202008,2,0,0,0,1,2,0,3
20124,202004,2,1,0,0,0,2,0,2
20124,202005,2,1,0,0,0,0,0,4
20124,202006,4,0,0,0,0,3,0,8
20124,202007,12,4,1,1,0,0,1,20
20124,202008,3,1,2,0,1,1,1,23
20124,202009,1,0,1,0,1,1,1,24
20125,202006,0,1,0,0,0,0,0,0
20125,202007,0,1,0,0,0,0,0,0
20125,202008,0,2,0,0,0,0,0,0
20126,202006,1,0,0,0,0,0,0,1
20128,202007,0,1,0,0,0,0,0,0
20130,202006,1,0,0,0,0,0,0,1
20131,202005,0,1,0,0,0,0,0,0
20131,202006,3,0,0,1,0,1,1,3
20131,202007,1,0,1,0,0,0,1,4
20131,202008,0,1,0,0,0,0,1,4
20131,202009,0,0,1,0,0,0,1,4
20132,202005,3,0,0,0,0,2,0,3
20132,202006,3,0,0,0,0,0,0,6
20132,202007,6,0,0,0,0,2,0,12
20132,202008,2,0,0,0,0,1,0,14
20133,202007,1,1,0,0,0,1,0,1
20134,202005,2,1,0,0,0,2,0,2
20134,202006,13,0,0,5,0,5,5,15
20134,202007,2,2,0,0,0,0,5,17
20134,202008,1,2,0,0,1,1,5,18
20135,202001,0,1,0,0,0,0,0,0
20135,202004,0,1,0,0,0,0,0,0
20135,202005,5,1,0,1,0,1,1,5
20135,202006,17,4,0,1,0,7,2,22
20135,202007,10,2,0,1,0,2,3,32
20135,202008,4,1,0,1,1,1,4,36
20136,202005,1,1,0,1,0,1,1,1
20136,202006,2,0,0,0,0,2,1,3
20136,202007,0,2,0,0,0,0,1,3
20136,202008,1,1,0,0,0,0,1,4
20137,202007,0,1,0,0,0,0,0,0
20140,202007,0,1,0,0,0,0,0,0
20141,202006,0,1,0,0,0,0,0,0
20141,202008,0,1,0,0,0,0,0,0
20143,202004,1,0,0,0,0,0,0,1
20143,202006,2,0,0,1,0,0,1,3
20143,202007,2,0,0,1,0,1,2,5
20143,202008,0,0,1,0,0,0,2,5
20145,202005,4,0,0,1,0,3,1,4
20145,202006,3,2,0,0,0,0,1,7
20145,202007,2,3,0,0,0,1,1,9
20145,202008,2,0,0,0,1,2,1,11
20149,202005,1,0,0,0,0,1,0,1
20149,202006,1,1,0,0,0,1,0,2
20150,202004,0,3,0,0,0,0,0,0
20150,202005,7,0,0,1,0,2,1,7
20150,202006,13,3,0,2,0,7,3,20
20150,202007,18,5,0,3,0,5,6,38
20150,202008,23,6,0,3,1,5,9,61
20150,202009,0,0,1,0,0,0,9,61
20152,202007,0,0,1,0,0,0,0,0
20153,202005,1,0,0,1,0,0,1,1
20153,202007,1,0,1,0,0,0,1,2
20153,202008,5,0,0,0,0,1,1,7
20156,202004,0,1,0,0,0,0,0,0
20156,202007,0,1,0,0,0,0,0,0
20157,202003,0,2,0,0,0,0,0,0
20157,202004,2,5,0,1,0,1,1,2
20157,202005,30,12,0,1,0,19,2,32
20157,202006,80,16,0,7,0,17,9,112
20157,202007,59,11,0,1,0,11,10,171
20157,202008,26,10,2,2,2,7,12,197
20157,202009,1,0,2,0,1,1,12,198
20158,202006,1,9,0,0,0,0,0,1
20158,202007,1,1,0,0,0,1,0,2
20158,202008,3,18,1,0,0,0,0,5
20158,202009,0,1,0,0,0,0,0,5
20159,202007,1,0,0,0,0,0,0,1
20159,202008,0,1,0,0,0,0,0,1
20160,202004,0,1,0,0,0,0,0,0
20160,202005,0,1,0,0,0,0,0,0
20160,202007,1,0,0,1,0,0,1,1
20161,202006,4,0,0,1,0,0,1,4
20161,202007,1,0,0,0,0,0,1,5
20161,202008,1,0,0,0,0,0,1,6
20163,202005,1,0,0,0,0,1,0,1
20163,202006,0,1,0,0,0,0,0,1
20163,202007,1,0,0,0,0,0,0,2
20164,202005,4,2,0,1,0,4,1,4
20164,202007,1,0,0,0,0,1,1,5
20166,202004,1,3,0,0,0,0,0,1
20166,202005,2,0,0,0,0,1,0,3
20166,202006,25,12,1,3,0,17,3,28
20166,202007,6,0,3,0,0,1,3,34
20166,202008,0,7,3,0,0,0,3,34
20166,202009,0,0,1,0,0,0,3,34
20167,202006,0,1,0,0,0,0,0,0
20169,202008,0,1,0,0,0,0,0,0
20171,202004,1,1,0,1,0,0,1,1
20171,202005,1,1,0,0,0,0,1,2
20171,202006,3,1,0,0,0,3,1,5
20171,202007,0,0,1,0,0,0,1,5
20174,202003,1,1,0,0,0,1,0,1
20174,202004,0,2,0,0,0,0,0,1
20174,202005,4,5,0,0,0,4,0,5
20174,202006,13,3,0,1,0,0,1,18
20174,202007,11,1,0,0,0,5,1,29
20174,202008,5,5,1,0,1,3,1,34
20175,202004,1,0,0,1,0,1,1,1
20175,202006,1,2,0,1,0,0,2,2
20175,202007,1,0,0,0,0,1,2,3
20175,202008,2,0,0,1,1,1,3,5
20176,202006,1,0,0,1,0,0,1,1
20176,202009,0,0,2,0,0,0,1,1
20177,202004,0,1,0,0,0,0,0,0
20177,202005,2,5,0,2,0,1,2,2
20177,202006,20,47,0,0,0,1,2,22
20177,202007,13,2,0,0,0,1,2,35
20177,202008,5,1,0,0,1,3,2,40
20177,202009,0,0,1,0,0,0,2,40
20178,202004,0,1,0,0,0,0,0,0
20178,202005,7,2,0,1,0,2,1,7
20178,202006,16,0,1,1,0,4,2,23
20178,202007,11,2,0,1,0,3,3,34
20178,202008,11,2,0,0,0,0,3,45
20178,202009,0,1,1,0,0,0,3,45
20180,202006,1,0,0,0,0,0,0,1
20182,202008,0,0,1,0,0,0,0,0
20184,202003,0,7,0,0,0,0,0,0
20184,202004,20,25,0,9,0,12,9,20
20184,202005,161,67,4,34,0,81,43,181
20184,202006,550,174,32,76,0,254,119,731
20184,202007,438,189,47,60,0,69,179,1169
20184,202008,82,108,15,7,5,7,186,1251
20184,202009,0,0,11,0,0,0,186,1251
20185,202005,0,0,1,0,0,0,0,0
20185,202006,1,2,0,0,0,0,0,1
20185,202007,1,1,0,0,0,0,0,2
20185,202008,1,4,1,0,0,0,0,3
20188,202004,1,0,0,0,0,0,0,1
20188,202005,1,1,0,0,0,0,0,2
20188,202006,0,1,0,0,0,0,0,2
20188,202007,1,0,1,0,0,1,0,3
20188,202008,0,1,0,0,0,0,0,3
20189,202005,1,0,0,0,0,0,0,1
20190,202004,1,1,0,0,0,1,0,1
20190,202005,4,1,0,0,0,2,0,5
20190,202006,12,5,0,2,0,5,2,17
20190,202007,3,2,1,0,0,0,2,20
20190,202008,0,0,1,0,0,0,2,20
20192,202004,0,1,0,0,0,0,0,0
20192,202006,3,3,0,1,0,0,1,3
20192,202007,2,0,0,0,0,2,1,5
20193,202004,0,1,0,0,0,0,0,0
20193,202006,7,2,0,0,0,2,0,7
20193,202007,4,1,0,0,0,2,0,11
20193,202008,2,0,0,0,1,1,0,13
20195,202008,0,1,0,0,0,0,0,0
20197,202005,0,1,0,0,0,0,0,0
20197,202006,1,1,0,0,0,0,0,1
20197,202007,1,0,1,1,0,0,1,2
20197,202008,2,0,0,0,0,0,1,4
20198,202005,0,1,0,0,0,0,0,0
20198,202006,3,0,0,0,0,3,0,3
20198,202007,5,0,0,2,0,3,2,8
20198,202008,4,2,0,0,0,0,2,12
20199,202008,0,1,0,0,0,0,0,0
20200,202006,1,0,0,0,0,0,0,1
20202,202007,0,1,0,0,0,0,0,0
20203,202005,0,1,0,0,0,0,0,0
20203,202006,1,0,0,0,0,1,0,1
20203,202007,1,0,0,0,0,1,0,2
20203,202008,0,1,0,0,0,0,0,2
20204,202007,1,0,0,0,0,1,0,1
20205,202005,0,1,0,0,0,0,0,0
20205,202007,5,0,1,0,0,1,0,5
20205,202008,2,2,0,0,0,2,0,7
20205,202009,0,0,1,0,0,0,0,7
20206,202005,1,0,0,0,0,1,0,1
20206,202006,3,3,0,1,0,1,1,4
20206,202007,0,0,1,0,0,0,1,4
20207,202006,0,1,0,0,0,0,0,0
20207,202007,2,1,0,0,0,0,0,2
20207,202008,0,1,0,0,0,0,0,2
20211,202005,0,1,0,0,0,0,0,0
20213,202006,0,1,0,0,0,0,0,0
20215,202005,0,1,0,0,0,0,0,0
20216,202005,0,1,0,0,0,0,0,0
20217,202004,0,1,0,0,0,0,0,0
20218,202008,0,1,0,0,0,0,0,0
20219,202006,0,1,0,0,0,0,0,0
20219,202008,1,0,0,0,0,0,0,1
20221,202006,1,1,0,0,0,1,0,1
20221,202007,0,1,0,0,0,0,0,1
20224,202006,1,1,0,0,0,0,0,1
20225,202005,0,1,0,0,0,0,0,0
20225,202007,0,1,0,0,0,0,0,0
20226,202006,0,1,0,0,0,0,0,0
20226,202008,0,1,0,0,0,0,0,0
20227,202003,0,4,0,0,0,0,0,0
20227,202004,1,0,0,0,0,0,0,1
20227,202005,18,13,0,1,0,9,1,19
20227,202006,49,13,0,4,0,13,5,68
20227,202007,23,7,1,1,0,8,6,91
20227,202008,34,12,0,1,13,16,7,125
20227,202009,1,6,1,0,1,1,7,126
20229,202005,0,8,0,0,0,0,0,0
20229,202006,1,2,0,0,0,0,0,1
20230,202005,2,5,0,0,0,2,0,2
20230,202006,0,1,0,0,0,0,0,2
20231,202006,1,0,0,0,0,0,0,1
20232,202003,0,1,0,0,0,0,0,0
20232,202004,0,1,0,0,0,0,0,0
20232,202005,4,0,0,2,0,0,2,4
20232,202006,8,4,2,3,0,4,5,12
20232,202007,10,1,2,3,0,4,8,22
20232,202008,1,5,3,0,0,0,8,23
20233,202008,0,1,0,0,0,0,0,0
20234,202004,0,1,0,0,0,0,0,0
20236,202007,1,0,0,0,0,1,0,1
20237,202005,0,1,0,0,0,0,0,0
20237,202006,1,0,0,0,0,0,0,1
20238,202006,1,0,0,0,0,0,0,1
20241,202007,1,0,0,0,0,0,0,1
20241,202008,1,0,0,1,0,0,1,2
20242,202007,2,1,1,1,0,0,1,2
20242,202008,0,1,0,0,0,0,1,2
20243,202005,0,1,0,0,0,0,0,0
20243,202006,0,1,0,0,0,0,0,0
20243,202007,3,1,0,0,0,1,0,3
20244,202005,2,0,0,0,0,1,0,2
20244,202006,1,1,0,1,0,0,1,3
20244,202008,2,1,0,0,0,0,1,5
20247,202005,1,0,0,0,0,0,0,1
20248,202006,0,1,0,0,0,0,0,0
20248,202007,1,2,0,1,0,0,1,1
20248,202008,1,2,0,0,0,0,1,2
20249,202006,0,0,1,0,0,0,0,0
20249,202007,1,0,0,0,0,0,0,1
20249,202008,0,0,1,0,0,0,0,1
20252,202007,0,1,0,0,0,0,0,0
20254,202003,1,0,0,0,0,1,0,1
20254,202006,2,0,0,1,0,1,1,3
20254,202007,1,1,0,0,0,0,1,4
20254,202008,1,0,0,0,0,0,1,5
20255,202006,0,1,0,0,0,0,0,0
20256,202006,4,0,0,0,0,4,0,4
20259,202007,1,1,0,0,0,0,0,1
20260,202008,1,0,0,0,0,0,0,1
20261,202005,0,1,0,0,0,0,0,0
20261,202007,0,1,0,0,0,0,0,0
20261,202008,0,1,0,0,0,0,0,0
20262,202006,0,1,0,0,0,0,0,0
20263,202007,2,1,0,0,0,0,0,2
20265,202004,0,1,0,0,0,0,0,0
20265,202006,1,1,0,0,0,1,0,1
20265,202007,2,1,0,1,0,0,1,3
20265,202008,1,2,0,1,0,0,2,4
20266,202004,0,1,0,0,0,0,0,0
20266,202006,2,2,0,0,0,1,0,2
20266,202007,0,2,0,0,0,0,0,2
20266,202008,1,1,0,0,0,0,0,3
20268,202003,0,1,0,0,0,0,0,0
20268,202006,2,0,0,0,0,0,0,2
20268,202007,2,0,0,0,0,0,0,4
20269,202004,1,1,0,0,0,1,0,1
20269,202005,1,0,0,0,0,1,0,2
20269,202006,1,1,0,0,0,0,0,3
20269,202007,2,0,0,0,0,0,0,5
20270,202005,1,1,0,1,0,0,1,1
20271,202007,1,0,0,0,0,1,0,1
20271,202008,0,1,0,0,0,0,0,1
20272,202007,1,0,0,0,0,0,0,1
20275,202006,0,1,0,0,0,0,0,0
20275,202008,0,1,0,0,0,0,0,0
20277,202004,0,4,0,0,0,0,0,0
20277,202005,1,2,0,0,0,1,0,1
20277,202006,4,0,0,1,0,1,1,5
20277,202007,0,2,0,0,0,0,1,5
20277,202008,1,1,1,0,0,0,1,6
20278,202004,1,0,0,0,0,0,0,1
20278,202005,1,1,0,1,0,0,1,2
20278,202006,6,14,0,1,0,0,2,8
20278,202007,13,8,2,0,0,4,2,21
20278,202008,2,2,0,0,0,0,2,23
20279,202008,1,0,0,0,0,0,0,1
20280,202008,0,1,0,0,0,0,0,0
20283,202004,1,0,0,1,0,0,1,1
20284,202007,1,0,0,0,0,1,0,1
20284,202008,0,1,0,0,0,0,0,1
20285,202007,1,0,0,1,0,0,1,1
20285,202008,1,0,0,0,0,0,1,2
20286,202005,0,1,0,0,0,0,0,0
20286,202006,3,1,0,1,0,0,1,3
20286,202008,1,1,0,0,0,1,1,4
20287,202005,1,0,0,0,0,0,0,1
20289,202004,3,0,0,0,0,0,0,3
20290,202005,0,1,0,0,0,0,0,0
20291,202007,6,0,0,1,0,0,1,6
20291,202008,1,1,0,0,0,0,1,7
20292,202003,0,1,0,0,0,0,0,0
20292,202005,1,0,0,1,0,0,1,1
20292,202006,0,1,0,0,0,0,1,1
20292,202008,0,1,0,0,0,0,1,1
20293,202003,0,2,0,0,0,0,0,0
20293,202004,1,2,0,0,0,1,0,1
20293,202005,15,12,2,0,0,7,0,16
20293,202006,55,16,2,4,0,13,4,71
20293,202007,31,9,1,0,0,8,4,102
20293,202008,25,14,0,2,3,6,6,127
20293,202009,0,0,1,0,0,0,6,127
20294,202004,1,1,0,0,0,0,0,1
20294,202005,4,3,0,2,0,1,2,5
20294,202006,6,3,0,1,0,1,3,11
20294,202007,12,7,0,0,0,4,3,23
20294,202008,15,1,0,0,2,3,3,38
20295,202004,0,1,0,0,0,0,0,0
20295,202005,7,3,0,1,0,5,1,7
20295,202006,6,0,0,0,0,2,1,13
20295,202007,5,2,0,0,0,3,1,18
20295,202008,5,4,0,0,0,1,1,23
20297,202006,1,0,0,0,0,1,0,1
20298,202005,0,2,0,0,0,0,0,0
20298,202006,3,0,0,1,0,0,1,3
20298,202007,2,0,0,0,0,1,1,5
20298,202008,6,4,0,0,3,3,1,11
20299,202006,1,0,0,1,0,0,1,1
20300,202006,2,0,0,0,0,0,0,2
20300,202007,1,0,1,0,0,0,0,3
20300,202009,0,0,1,0,0,0,0,3
20301,202006,0,1,0,0,0,0,0,0
20301,202007,5,0,0,1,0,0,1,5
20301,202008,1,0,0,0,0,0,1,6
20302,202005,1,0,0,0,0,0,0,1
20302,202006,0,2,0,0,0,0,0,1
20302,202007,0,1,0,0,0,0,0,1
20303,202006,2,0,0,0,0,1,0,2
20304,202004,0,1,0,0,0,0,0,0
20304,202006,1,0,0,0,0,1,0,1
20304,202007,5,0,0,0,0,0,0,6
20304,202009,0,0,1,0,0,0,0,6
20305,202004,1,0,0,0,0,1,0,1
20305,202006,2,0,0,0,0,2,0,3
20305,202007,4,0,0,0,0,1,0,7
